book_id,title,authors,average_rating,sentiment_score,sentiment_label
2318271,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",4.25,0.0,neutral
228665,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,4.18,0.0,neutral
10916,The Pact,Jodi Picoult,4.0,0.0,neutral
65605,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,4.01,0.0,neutral
2153405,Still Alice,Lisa Genova,4.3,0.0,neutral
13596809,"Reflected in You (Crossfire, #2)",Sylvia Day,4.33,0.0,neutral
6689,James and the Giant Peach,"Roald Dahl, Quentin Blake",3.99,0.0,neutral
13137,"1st to Die (Women's Murder Club, #1)",James Patterson,4.05,-0.8625,negative
13,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,4.37,0.0,neutral
6280118,One Day,David Nicholls,3.77,0.0,neutral
32929,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",4.27,0.4767,neutral
7747374,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,3.94,0.0772,neutral
1371,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",3.83,0.0,neutral
13497818,The Casual Vacancy,J.K. Rowling,3.28,0.2023,neutral
24192,The Runaway Jury,John Grisham,3.96,0.0,neutral
4138,Naked,David Sedaris,4.08,0.0,neutral
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,3.96,0.0,neutral
236093,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",3.98,0.5719,positive
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,3.96,0.0,neutral
16143347,We Were Liars,E. Lockhart,3.85,-0.5267,negative
11590,'Salem's Lot,Stephen King,3.99,0.0,neutral
7745,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",4.08,-0.7845,negative
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,4.46,0.0,neutral
20910157,Yes Please,Amy Poehler,3.81,0.6124,positive
12996,Othello,William Shakespeare,3.88,0.0,neutral
6149,Beloved,Toni Morrison,3.77,0.5106,positive
3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,4.1,0.0,neutral
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",3.89,-0.7579,negative
355697,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",3.92,0.0,neutral
191139,"Oh, The Places You'll Go!",Dr. Seuss,4.34,0.0,neutral
16115612,And the Mountains Echoed,Khaled Hosseini,4.03,0.0,neutral
7082,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",4.08,-0.3182,neutral
18254,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",3.85,0.0,neutral
11149,The Screwtape Letters,C.S. Lewis,4.21,0.0,neutral
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,4.08,0.6808,positive
113946,How the Grinch Stole Christmas!,Dr. Seuss,4.36,0.0,neutral
5805,V for Vendetta,"Alan Moore, David   Lloyd",4.25,0.0,neutral
2203,John Adams,David McCullough,4.05,0.0,neutral
14995,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,3.94,-0.3182,neutral
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,4.1,0.0,neutral
22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,3.74,0.0,neutral
7090447,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,4.06,0.0,neutral
350,Stranger in a Strange Land,Robert A. Heinlein,3.91,-0.2023,neutral
10176,Dress Your Family in Corduroy and Denim,David Sedaris,4.08,0.0,neutral
6319,The BFG,"Roald Dahl, Quentin Blake",4.22,0.0,neutral
21,A Short History of Nearly Everything,Bill Bryson,4.19,0.0,neutral
1852,The Call of the Wild,Jack London,3.83,0.0,neutral
7864437,"The Death Cure (Maze Runner, #3)",James Dashner,3.77,-0.5994,negative
16793,Stardust,Neil Gaiman,4.07,0.0,neutral
33917,The Namesake,Jhumpa Lahiri,3.96,0.0,neutral
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,3.99,0.0,neutral
11297,Norwegian Wood,"Haruki Murakami, Jay Rubin",4.02,0.0,neutral
5168,Where the Heart Is,Billie Letts,4.0,0.0,neutral
6567017,"Will Grayson, Will Grayson","John Green, David Levithan",3.84,0.0,neutral
1241,A Million Little Pieces,James Frey,3.62,0.0,neutral
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,4.3,0.0,neutral
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,4.04,0.2235,neutral
233818,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,3.8,0.0,neutral
17250,The Crucible,"Arthur Miller, Christopher Bigsby",3.55,0.0,neutral
50,"Hatchet (Brian's Saga, #1)",Gary Paulsen,3.68,0.0,neutral
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,4.43,0.0,neutral
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",3.79,-0.2023,neutral
7784,The Lorax,Dr. Seuss,4.35,0.0,neutral
389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,3.96,-0.4215,neutral
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,4.24,0.0,neutral
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,4.37,0.4215,neutral
46170,For Whom the Bell Tolls,Ernest Hemingway,3.95,0.0,neutral
3367956,Hotel on the Corner of Bitter and Sweet,Jamie Ford,3.98,0.0516,neutral
343,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",4.0,-0.6808,negative
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.73,0.0,neutral
3950967,The Tales of Beedle the Bard,J.K. Rowling,4.06,0.0,neutral
22328,Neuromancer,William Gibson,3.88,0.0,neutral
10799,A Farewell to Arms,Ernest Hemingway,3.79,0.0,neutral
391729,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,4.15,0.0,neutral
10534,The Art of War,"Sun Tzu, Thomas Cleary",3.95,-0.5994,negative
11367726,Defending Jacob,William Landay,3.97,0.0,neutral
4980,Breakfast of Champions,Kurt Vonnegut Jr.,4.08,0.5267,positive
627206,The New Drawing on the Right Side of the Brain,Betty Edwards,3.84,0.0,neutral
5826,Bel Canto,Ann Patchett,3.92,0.0,neutral
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,4.0,0.34,neutral
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,4.26,-0.296,neutral
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.61,0.0,neutral
33722,The Undomestic Goddess,Sophie Kinsella,3.82,0.0,neutral
567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.23,0.8834,positive
7190,The Three Musketeers,Alexandre Dumas,4.06,0.0,neutral
6948436,Little Bee,Chris Cleave,3.7,0.0,neutral
3975774,"Evermore (The Immortals, #1)",Alyson Noel,3.59,0.0,neutral
6327,The Witches,"Roald Dahl, Quentin Blake",4.17,0.0,neutral
40440,The Thirteenth Tale,Diane Setterfield,3.95,0.0,neutral
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,4.37,0.1779,neutral
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,4.35,0.3182,neutral
3478,Message in a Bottle,Nicholas Sparks,3.95,0.0,neutral
8683812,The Paris Wife,Paula McLain,3.79,0.0,neutral
862041,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,4.74,0.0,neutral
16248068,"The Elite (The Selection, #2)",Kiera Cass,4.02,0.0,neutral
119073,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",4.11,0.0,neutral
46799,Go Ask Alice,"Beatrice Sparks, Anonymous",3.77,0.0,neutral
310612,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",3.89,0.0,neutral
92303,The Importance of Being Earnest,Oscar Wilde,4.17,0.7003,positive
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,0.5106,positive
34497,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,3.97,0.0,neutral
4929,Kafka on the Shore,"Haruki Murakami, Philip Gabriel",4.13,0.0,neutral
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,4.01,0.0,neutral
41804,"I, Robot (Robot #0.1)",Isaac Asimov,4.17,0.0,neutral
42899,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,4.21,0.5859,positive
7791997,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,4.07,0.0,neutral
6482837,Before I Fall,Lauren Oliver,3.92,0.0,neutral
9777,The God of Small Things,Arundhati Roy,3.91,0.2732,neutral
18079776,The Invention of Wings,Sue Monk Kidd,4.23,0.0,neutral
6469165,What Alice Forgot,Liane Moriarty,4.05,0.0,neutral
3869,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",4.12,0.0,neutral
7315573,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,4.26,0.0,neutral
6320534,Under the Dome,Stephen King,3.89,0.0,neutral
830,Snow Crash,Neal Stephenson,4.02,-0.4019,neutral
51738,Just Listen,Sarah Dessen,4.06,0.0,neutral
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",4.34,0.0,neutral
9736930,Before I Go to Sleep,S.J. Watson,3.87,0.0,neutral
102868,A Study in Scarlet,Arthur Conan Doyle,4.15,0.0,neutral
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,4.03,0.0,neutral
56495,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,3.9,0.0,neutral
676924,"Betrayed (House of Night, #2)","P.C. Cast, Kristin Cast",3.93,-0.6124,negative
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,4.02,0.0,neutral
50398,Northanger Abbey,"Jane Austen, Alfred MacAdam",3.8,0.0,neutral
16101128,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,4.1,0.0,neutral
10920,Cold Mountain,Charles Frazier,3.83,0.0,neutral
767680,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",4.24,0.0,neutral
42155,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,3.92,0.0,neutral
12220,A Streetcar Named Desire,Tennessee Williams,3.97,0.4019,neutral
10692,The Historian,Elizabeth Kostova,3.77,0.0,neutral
20170404,Station Eleven,Emily St. John Mandel,4.02,0.0,neutral
18774964,A Man Called Ove,"Fredrik Backman, Henning Koch",4.35,0.0,neutral
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,4.59,0.0,neutral
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,3.97,0.4404,neutral
2784,Ways of Seeing,John Berger,3.75,0.0,neutral
5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,4.31,0.0,neutral
1923820,Holy Bible: King James Version,Anonymous,4.43,0.0,neutral
14758,In Her Shoes,Jennifer Weiner,3.78,0.0,neutral
659469,The Hobbit: Graphic Novel,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",4.48,0.3182,neutral
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,3.89,0.0,neutral
37415,Their Eyes Were Watching God,Zora Neale Hurston,3.87,0.2732,neutral
41899,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",3.95,0.5574,positive
17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",4.06,0.0,neutral
45032,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",3.84,0.0,neutral
4069,Man's Search for Meaning,Viktor E. Frankl,4.33,0.0,neutral
237209,"In the Woods (Dublin Murder Squad, #1)",Tana French,3.74,-0.6908,negative
14743,The God Delusion,Richard Dawkins,3.89,0.2732,neutral
8492825,"Where She Went (If I Stay, #2)",Gayle Forman,4.06,0.0,neutral
7069,The World According to Garp,John Irving,4.07,0.0,neutral
78129,"Killing Floor (Jack Reacher, #1)",Lee Child,4.04,-0.6597,negative
2932,Robinson Crusoe,"Daniel Defoe, Gerald McCann, Virginia Woolf",3.66,0.0,neutral
28862,The Prince,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",3.78,0.0,neutral
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.06,0.0,neutral
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,4.13,0.3182,neutral
6837103,The Kitchen House,Kathleen Grissom,4.18,0.0,neutral
5113,Franny and Zooey,J.D. Salinger,3.98,0.0,neutral
29059,Choke,Chuck Palahniuk,3.69,-0.5423,negative
4934,The Brothers Karamazov,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",4.3,0.0,neutral
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,3.85,0.0,neutral
7670,The Andromeda Strain,Michael Crichton,3.87,-0.0516,neutral
11566,The Green Mile,Stephen King,4.42,0.0,neutral
2547,The Prophet,Kahlil Gibran,4.22,0.0,neutral
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.35,0.0,neutral
2866718,"Untamed (House of Night, #4)","P.C. Cast, Kristin Cast",3.95,0.0,neutral
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,4.04,-0.6486,negative
11138,Mere Christianity,C.S. Lewis,4.31,0.0,neutral
29044,The Secret History,Donna Tartt,4.07,0.0,neutral
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,-0.4588,neutral
1295,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,4.02,0.0,neutral
3685,Black Beauty,Anna Sewell,3.94,0.5859,positive
656,War and Peace,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",4.11,-0.1027,neutral
28676,American Psycho,Bret Easton Ellis,3.81,0.0,neutral
38980,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,3.76,0.0,neutral
7061,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,3.75,-0.296,neutral
138398,"The Walking Dead, Vol. 01: Days Gone Bye","Robert Kirkman, Tony Moore",4.3,-0.6486,negative
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,4.12,0.0,neutral
11422,Redeeming Love,Francine Rivers,4.48,0.6369,positive
27523,"Left Behind (Left Behind, #1)","Tim LaHaye, Jerry B. Jenkins",3.81,0.0,neutral
18635016,"The One (The Selection, #3)",Kiera Cass,4.21,0.0,neutral
7938275,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne Collins,4.49,-0.4588,neutral
1869,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,3.6,0.0,neutral
1358844,Remember Me?,Sophie Kinsella,3.76,0.0,neutral
233649,"The Great Hunt (Wheel of Time, #2)",Robert Jordan,4.2,0.6249,positive
6534,"Postmortem (Kay Scarpetta, #1)",Patricia Cornwell,4.01,0.0,neutral
23919,The Complete Stories and Poems,Edgar Allan Poe,4.37,0.0,neutral
561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",4.42,0.6124,positive
3590,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.29,0.34,neutral
16735,The Prince of Tides,Pat Conroy,4.22,0.0,neutral
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.17,0.7351,positive
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,4.07,0.5719,positive
34268,Peter Pan,"J.M. Barrie, Michael Hague",4.1,0.0,neutral
24768,"Pretties (Uglies, #2)",Scott Westerfeld,3.85,0.4019,neutral
11275,The Wind-Up Bird Chronicle,"Haruki Murakami, Jay Rubin",4.17,0.0,neutral
79885,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",Michael Connelly,4.14,0.0,neutral
49628,Cloud Atlas,David Mitchell,4.01,0.0,neutral
133518,The Things They Carried,Tim O'Brien,4.12,0.0,neutral
114683,Wall and Piece,Banksy,3.83,0.0,neutral
9593911,"Pandemonium (Delirium, #2)",Lauren Oliver,4.07,0.0,neutral
17231,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,3.89,0.0,neutral
110494,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,3.97,-0.6486,negative
34897,"The Dragon Reborn (Wheel of Time, #3)",Robert Jordan,4.23,0.0,neutral
7733,Gulliver's Travels,"Jonathan Swift, Robert DeMaria Jr.",3.55,0.2023,neutral
12957,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",4.06,0.0,neutral
52357,Beowulf,"Unknown, Seamus Heaney",3.42,0.0,neutral
59980,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",4.23,0.0,neutral
24817626,Go Set a Watchman,Harper Lee,3.31,0.0,neutral
1044355,When You Are Engulfed in Flames,David Sedaris,4.04,0.0,neutral
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,4.04,0.0,neutral
17878931,"Red Queen (Red Queen, #1)",Victoria Aveyard,4.08,0.0,neutral
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,4.03,0.0,neutral
386187,Midnight in the Garden of Good and Evil,John Berendt,3.9,-0.3612,neutral
15717943,"Hopeless (Hopeless, #1)",Colleen Hoover,4.34,-0.4588,neutral
3008,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",4.2,0.0,neutral
51737,The Truth About Forever,Sarah Dessen,4.13,0.3182,neutral
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,3.9,0.0,neutral
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,4.42,0.0,neutral
77767,"Little House on the Prairie (Little House, #2)","Laura Ingalls Wilder, Garth Williams",4.18,0.0,neutral
144974,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",4.29,0.0,neutral
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.76,0.4019,neutral
8909,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",3.8,-0.4404,neutral
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,3.9,-0.4614,neutral
231850,Corduroy,Don Freeman,4.28,0.4019,neutral
3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.17,0.2023,neutral
15790842,Life After Life,Kate Atkinson,3.74,0.0,neutral
3462,The Rescue,Nicholas Sparks,4.1,0.5106,positive
107291,Needful Things,Stephen King,3.87,0.0,neutral
10987,"Voyager (Outlander, #3)",Diana Gabaldon,4.38,0.0,neutral
117251,"Hamlet: Screenplay, Introduction And Film Diary","Kenneth Branagh, William Shakespeare",4.12,0.0,neutral
10603,Cujo,Stephen King,3.65,0.0,neutral
10956,The Virgin Suicides,Jeffrey Eugenides,3.83,0.0,neutral
140077,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,4.13,-0.6486,negative
32261,Tess of the D'Urbervilles,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",3.77,0.4019,neutral
2175,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",3.64,0.0,neutral
378,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",4.22,0.0,neutral
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4.64,0.0,neutral
140082,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,4.03,-0.6486,negative
248704,It's Kind of a Funny Story,Ned Vizzini,4.14,0.4404,neutral
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.35,0.2732,neutral
25041504,"After You (Me Before You, #2)",Jojo Moyes,3.7,0.0,neutral
10032672,The Language of Flowers,Vanessa Diffenbaugh,4.07,0.0,neutral
59960,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)","Frank Miller, Klaus Janson, Lynn Varley",4.25,0.0,neutral
13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,4.08,0.0,neutral
285092,High Fidelity,Nick Hornby,3.94,0.0,neutral
15925,The Guardian,Nicholas Sparks,4.14,0.0,neutral
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,4.0,0.0,neutral
1274,"Men Are from Mars, Women Are from Venus",John Gray,3.52,0.0,neutral
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.0,0.34,neutral
7669,Timeline,Michael Crichton,3.83,0.0,neutral
19380,Candide,Voltaire,3.76,0.0,neutral
84981,Tuck Everlasting,Natalie Babbitt,3.85,0.0,neutral
10629,Christine,"Stephen King, Marie Milpois",3.72,0.0,neutral
197084,Are You My Mother?,P.D. Eastman,4.16,0.0,neutral
222078,The Story of Art,E.H. Gombrich,3.83,0.0,neutral
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.3,0.0,neutral
69571,"Rich Dad, Poor Dad",Robert T. Kiyosaki,3.95,0.128,neutral
10637766,"Silence (Hush, Hush, #3)",Becca Fitzpatrick,4.16,0.0,neutral
6101718,The Magicians (The Magicians #1),Lev Grossman,3.47,0.0,neutral
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)","Tsugumi Ohba, Takeshi Obata",4.42,-0.7351,negative
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,3.79,0.7003,positive
256566,Everything Is Illuminated,Jonathan Safran Foer,3.9,0.0,neutral
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,4.09,0.0516,neutral
16056408,"Easy (Contours of the Heart, #1)",Tammara Webber,4.11,0.4404,neutral
58696,David Copperfield,"Charles Dickens, Jeremy Tambling",3.96,0.0,neutral
693208,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",4.11,0.4754,neutral
117833,The Master and Margarita,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",4.32,0.0,neutral
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,3.99,0.0,neutral
357664,Because of Winn-Dixie,"Kate DiCamillo, Chris Sheban",4.0,0.0,neutral
5148,A Separate Peace,John Knowles,3.56,0.5423,positive
5349,The Rainmaker,John Grisham,3.91,0.0,neutral
3836,Don Quixote,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",3.85,0.0,neutral
45107,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,4.14,0.0,neutral
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",Douglas Adams,4.22,0.0,neutral
7740152,"Torment (Fallen, #2)",Lauren Kate,3.89,0.0,neutral
19321,The Tale of Peter Rabbit,Beatrix Potter,4.17,0.0,neutral
65641,"The Silver Chair (Chronicles of Narnia, #4)","C.S. Lewis, Pauline Baynes",3.95,0.0,neutral
